Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Year,Month,Day,Weekday,Quarter,WeekOfYear,Sales_Lag_1,Sales_Lag_7,Sales_Lag_30,Rolling_Mean_7,Rolling_Mean_30
2419,CA-2016-107202,2016-05-21,5/28/2016,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Sparks,Nevada,89431,West,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,2396.4,10,0.2,179.73,2016,5,21,5,2,20,3.798,2.694,2.89,388.3162857142857,240.52596666666673
2441,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,345.0,5,0.0,86.25,2016,5,22,6,2,20,2396.4,82.656,7.896,425.794,251.76276666666672
2442,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,174.286,2,0.3,-19.9184,2016,5,22,6,2,20,345.0,1.964,30.528,450.4114285714286,256.5547
2443,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,662.84,4,0.0,172.3384,2016,5,22,6,2,20,174.286,66.26,173.24,535.6371428571429,272.8747000000001
2444,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-AC-10002399,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,95.1,5,0.0,30.432,2016,5,22,6,2,20,662.84,55.176,14.62,541.3405714285715,275.5573666666667
2446,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,257.98,2,0.0,74.8142,2016,5,22,6,2,20,95.1,111.96,65.17,562.2005714285714,281.98436666666674
2445,CA-2016-146934,2016-05-22,5/27/2016,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Passaic,New Jersey,7055,East,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,26.88,6,0.0,12.9024,2016,5,22,6,2,20,257.98,3.798,2.952,565.498,282.7819666666667
8456,CA-2016-154081,2016-05-22,5/29/2016,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2,0.2,22.2384,2016,5,22,6,2,20,26.88,2396.4,27.018,254.92428571428573,289.29416666666674
4724,CA-2016-159653,2016-05-22,5/22/2016,Same Day,JF-15490,Jeremy Farry,Consumer,United States,Athens,Georgia,30605,South,OFF-LA-10004345,Office Supplies,Labels,Avery 493,14.73,3,0.0,7.2177,2016,5,22,6,2,20,222.384,345.0,17.94,207.74285714285716,289.1871666666667
1330,CA-2016-142762,2016-05-23,5/27/2016,Standard Class,LD-17005,Lisa DeCherney,Consumer,United States,San Francisco,California,94109,West,FUR-FU-10003691,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",37.05,3,0.0,16.302,2016,5,23,0,2,21,14.73,174.286,104.28,188.13771428571428,286.9461666666667
6426,CA-2016-143714,2016-05-23,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,8399.976,4,0.4,1119.9968,2016,5,23,0,2,21,37.05,662.84,21.4,1293.4428571428573,566.2320333333334
1445,CA-2016-133725,2016-05-23,5/28/2016,Standard Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60623,Central,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,1979.928,9,0.2,148.4946,2016,5,23,0,2,21,8399.976,95.1,87.84,1562.704,629.3016333333334
6429,CA-2016-143714,2016-05-23,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10004080,Technology,Phones,Avaya 5410 Digital phone,122.382,3,0.4,-24.4764,2016,5,23,0,2,21,1979.928,257.98,9.584,1543.3328571428572,633.0615666666669
6428,CA-2016-143714,2016-05-23,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000029,Office Supplies,Paper,Xerox 224,10.368,2,0.2,3.6288,2016,5,23,0,2,21,122.382,26.88,641.96,1540.974,612.0085
6427,CA-2016-143714,2016-05-23,5/27/2016,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,6.294,1,0.7,-4.196,2016,5,23,0,2,21,10.368,222.384,242.9,1510.104,604.1216333333335
1578,CA-2016-154403,2016-05-23,5/27/2016,Standard Class,AP-10720,Anne Pryor,Home Office,United States,Florence,Alabama,35630,South,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949,4.98,1,0.0,2.4402,2016,5,23,0,2,21,6.294,14.73,454.9,1508.7111428571427,589.1243000000001
5002,CA-2016-136126,2016-05-24,5/24/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",69.5,5,0.0,20.155,2016,5,24,1,2,21,4.98,37.05,35.92,1513.346857142857,590.2436333333335
5003,CA-2016-136126,2016-05-24,5/24/2016,Same Day,EH-14125,Eugene Hildebrand,Home Office,United States,Newport News,Virginia,23602,South,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,191.6,4,0.0,91.968,2016,5,24,1,2,21,69.5,8399.976,39.76,340.7217142857143,595.3049666666667
8482,CA-2016-138583,2016-05-24,5/28/2016,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656,3,0.2,3.3312,2016,5,24,1,2,21,191.6,1979.928,47.744,60.25428571428571,594.2687000000001
2987,CA-2016-139269,2016-05-25,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10002893,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36,2,0.0,9.2928,2016,5,25,2,2,21,16.656,122.382,1363.96,45.53685714285714,549.4487000000001
2986,CA-2016-139269,2016-05-25,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,FUR-FU-10000755,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96,4,0.0,6.24,2016,5,25,2,2,21,19.36,10.368,1049.2,47.621428571428574,515.3073666666668
2988,CA-2016-139269,2016-05-25,5/30/2016,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Georgia,31907,South,OFF-ST-10000689,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65,9,0.0,152.118,2016,5,25,2,2,21,24.96,6.294,15.424,227.8151428571429,557.0482333333334
1640,CA-2016-157266,2016-05-26,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,9.64,2,0.0,4.4344,2016,5,26,3,2,21,1267.65,4.98,40.635,228.48085714285716,556.0150666666668
1639,CA-2016-157266,2016-05-26,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),19.44,3,0.0,9.3312,2016,5,26,3,2,21,9.64,69.5,2.694,221.32942857142856,556.5732666666668
6609,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976,3,0.2,116.2425,2016,5,26,3,2,21,19.44,191.6,82.656,247.0974285714286,566.2172666666667
6606,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-PA-10001293,Office Supplies,Paper,Xerox 1946,45.36,7,0.0,21.7728,2016,5,26,3,2,21,371.976,16.656,1.964,251.198,567.6638
1642,CA-2016-157266,2016-05-26,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,FUR-FU-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,41.37,3,0.0,17.3754,2016,5,26,3,2,21,45.36,19.36,66.26,254.34228571428574,566.8341333333335
9276,CA-2016-113236,2016-05-26,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,OFF-ST-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,184.704,6,0.2,13.8528,2016,5,26,3,2,21,41.37,24.96,55.176,277.16285714285715,571.1517333333335
9277,CA-2016-113236,2016-05-26,5/29/2016,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Delray Beach,Florida,33445,South,TEC-AC-10001267,Technology,Accessories,Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,47.92,2,0.2,11.98,2016,5,26,3,2,21,184.704,1267.65,111.96,102.91571428571429,569.0170666666669
6605,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,OFF-FA-10003467,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",5.94,3,0.0,0.0,2016,5,26,3,2,21,47.92,9.64,3.798,102.38714285714286,569.0884666666667
1641,CA-2016-157266,2016-05-26,6/1/2016,Standard Class,TB-21280,Toby Braunhardt,Consumer,United States,Washington,District of Columbia,20016,East,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",12.7,2,0.0,5.842,2016,5,26,3,2,21,5.94,19.44,2396.4,101.4242857142857,489.6318000000001
9501,CA-2016-149237,2016-05-26,5/30/2016,Standard Class,CM-12235,Chris McAfee,Consumer,United States,Milwaukee,Wisconsin,53209,Central,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,0.0,11.3148,2016,5,26,3,2,21,12.7,371.976,345.0,52.133428571428574,479.0298000000001
3214,CA-2016-132409,2016-05-26,6/1/2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AR-10001919,Office Supplies,Art,"OIC #2 Pencils, Medium Soft",1.504,1,0.2,0.1692,2016,5,26,3,2,21,26.94,45.36,174.286,45.86828571428571,473.2704000000001
6608,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,484.704,6,0.2,-84.8232,2016,5,26,3,2,21,1.504,41.37,662.84,109.20171428571429,467.3325333333334
6607,CA-2016-148852,2016-05-26,5/31/2016,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704,West,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,211.168,4,0.2,23.7564,2016,5,26,3,2,21,484.704,184.704,95.1,112.98228571428571,471.20146666666676
3215,CA-2016-132409,2016-05-26,6/1/2016,Standard Class,TH-21235,Tiffany House,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,34.848,2,0.2,6.534,2016,5,26,3,2,21,211.168,47.92,257.98,111.11485714285713,463.7637333333334
1277,CA-2016-119186,2016-05-26,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,TEC-AC-10000580,Technology,Accessories,Logitech G13 Programmable Gameboard with LCD Display,63.992,1,0.2,-7.1991,2016,5,26,3,2,21,34.848,5.94,26.88,119.408,465.0008000000001
1276,CA-2016-119186,2016-05-26,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),14.352,3,0.2,5.2026,2016,5,26,3,2,21,63.992,12.7,222.384,119.64399999999999,458.0664000000001
1275,CA-2016-119186,2016-05-26,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,FUR-CH-10001973,Furniture,Chairs,Office Star Flex Back Scooter Chair with White Frame,388.43,5,0.3,-88.784,2016,5,26,3,2,21,14.352,26.94,14.73,171.28542857142858,470.52306666666675
1274,CA-2016-119186,2016-05-26,5/26/2016,Same Day,MS-17710,Maurice Satty,Consumer,United States,Fort Worth,Texas,76106,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10.368,2,0.2,3.6288,2016,5,26,3,2,21,388.43,1.504,37.05,172.55171428571427,469.6336666666667
7607,CA-2016-101791,2016-05-27,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,1297.368,9,0.2,97.3026,2016,5,27,4,2,21,10.368,484.704,8399.976,288.6465714285714,232.88006666666672
5172,CA-2016-122903,2016-05-27,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10001790,Office Supplies,Paper,Xerox 1910,144.12,3,0.0,69.1776,2016,5,27,4,2,21,1297.368,211.168,1979.928,279.0682857142857,171.68646666666672
7869,CA-2016-136994,2016-05-27,6/2/2016,Standard Class,LS-17245,Lynn Smith,Consumer,United States,Los Angeles,California,90045,West,OFF-PA-10000575,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",13.38,2,0.0,6.1548,2016,5,27,4,2,21,144.12,34.848,122.382,276.00142857142856,168.05306666666672
5173,CA-2016-122903,2016-05-27,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,314.55,3,0.0,150.984,2016,5,27,4,2,21,13.38,63.992,10.368,311.79542857142854,178.19246666666675
5171,CA-2016-122903,2016-05-27,5/29/2016,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Detroit,Michigan,48205,Central,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,3504.9,5,0.0,700.98,2016,5,27,4,2,21,314.55,14.352,6.294,810.4451428571429,294.81266666666676
7606,CA-2016-101791,2016-05-27,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10002191,Furniture,Furnishings,G.E. Halogen Desk Lamp Bulbs,5.584,2,0.6,-1.6752,2016,5,27,4,2,21,3504.9,388.43,4.98,755.7528571428571,294.8328000000001
7605,CA-2016-101791,2016-05-27,5/31/2016,Standard Class,BS-11665,Brian Stugart,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,25.176,3,0.6,-33.3582,2016,5,27,4,2,21,5.584,10.368,69.5,757.8682857142858,293.3553333333335
7315,CA-2016-121377,2016-05-28,6/2/2016,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,60068,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286.4,1,0.2,25.06,2016,5,28,5,2,21,25.176,1297.368,191.6,613.4442857142857,296.51533333333344
3424,CA-2016-134803,2016-05-28,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22.72,4,0.2,7.384,2016,5,28,5,2,21,286.4,144.12,16.656,596.1014285714285,296.7174666666667
3170,CA-2016-138695,2016-05-28,6/3/2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62.192,13,0.2,19.435,2016,5,28,5,2,21,22.72,13.38,19.36,603.0745714285714,298.1452000000001
3425,CA-2016-134803,2016-05-28,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558.4,2,0.2,41.88,2016,5,28,5,2,21,62.192,314.55,24.96,637.9102857142858,315.9265333333334
3423,CA-2016-134803,2016-05-28,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131.6,7,0.0,7.896,2016,5,28,5,2,21,558.4,3504.9,1267.65,156.0102857142857,278.0582000000001
3422,CA-2016-134803,2016-05-28,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182.72,8,0.0,84.0512,2016,5,28,5,2,21,131.6,5.584,9.64,181.31542857142855,283.8275333333334
3169,CA-2016-138695,2016-05-28,6/3/2016,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,32303,South,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,390.272,8,0.2,-24.392,2016,5,28,5,2,21,182.72,25.176,19.44,233.472,296.1886000000001
853,CA-2016-113747,2016-05-28,6/4/2016,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,South,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185.88,6,0.0,50.1876,2016,5,28,5,2,21,390.272,286.4,371.976,219.112,289.9854000000001
3421,CA-2016-134803,2016-05-28,6/3/2016,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,90004,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262.24,2,0.0,78.672,2016,5,28,5,2,21,185.88,22.72,45.36,253.32914285714287,297.21473333333336
3532,CA-2016-155565,2016-05-28,5/28/2016,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,10035,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54.9,5,0.0,15.372,2016,5,28,5,2,21,262.24,62.192,41.37,252.2874285714286,297.6657333333334
3960,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44.76,3,0.2,14.547,2016,5,29,6,2,21,54.9,558.4,184.704,178.91028571428572,293.0009333333334
3959,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4.448,2,0.2,0.3336,2016,5,29,6,2,21,44.76,131.6,47.92,160.74571428571429,291.55186666666674
3958,CA-2016-156573,2016-05-29,6/2/2016,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,37211,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11.277,3,0.7,-8.6457,2016,5,29,6,2,21,4.448,182.72,5.94,136.25385714285716,291.7297666666667
534,CA-2016-168753,2016-05-29,6/1/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979.95,5,0.0,274.386,2016,5,29,6,2,21,11.277,390.272,12.7,220.4935714285714,323.9714333333334
535,CA-2016-168753,2016-05-29,6/1/2016,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,36116,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22.75,5,0.0,11.375,2016,5,29,6,2,21,979.95,185.88,26.94,197.1892857142857,323.8317666666668
503,US-2016-105578,2016-05-30,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801.568,2,0.2,50.098,2016,5,30,0,2,22,22.75,262.24,1.504,274.2361428571429,350.5005666666667
8296,CA-2016-166380,2016-05-30,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26.55,9,0.0,12.744,2016,5,30,0,2,22,801.568,54.9,484.704,270.1861428571429,335.22876666666673
8297,CA-2016-166380,2016-05-30,6/3/2016,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,22204,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111.98,2,0.0,26.8752,2016,5,30,0,2,22,26.55,44.76,211.168,279.78900000000004,331.92250000000007
1234,CA-2016-153682,2016-05-30,6/1/2016,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,45231,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839.988,2,0.4,69.999,2016,5,30,0,2,22,111.98,4.448,34.848,399.1518571428572,358.7605000000001
7257,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5.56,2,0.0,1.4456,2016,5,30,0,2,22,839.988,11.277,63.992,398.33514285714284,356.81276666666673
7256,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49.76,4,0.0,13.9328,2016,5,30,0,2,22,5.56,979.95,14.352,265.45085714285716,357.99303333333336
5301,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275.5,10,0.0,386.835,2016,5,30,0,2,22,49.76,22.75,388.43,587.2722857142857,420.89536666666675
5303,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62.1,6,0.0,29.808,2016,5,30,0,2,22,2275.5,801.568,10.368,481.634,422.61976666666675
5302,CA-2016-113831,2016-05-30,6/3/2016,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,22153,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979.7,6,0.0,653.301,2016,5,30,0,2,22,62.1,26.55,1297.368,760.6554285714285,445.3641666666668
505,US-2016-105578,2016-05-30,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32.792,1,0.2,11.8871,2016,5,30,0,2,22,1979.7,111.98,144.12,749.3428571428573,441.6532333333334
504,US-2016-105578,2016-05-30,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2.376,3,0.7,-1.9008,2016,5,30,0,2,22,32.792,839.988,13.38,629.6840000000001,441.28643333333343
501,US-2016-105578,2016-05-30,6/4/2016,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22.62,2,0.7,-15.08,2016,5,30,0,2,22,2.376,5.56,314.55,632.1211428571429,431.5554333333334
7254,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364.74,3,0.0,109.422,2016,5,30,0,2,22,22.62,49.76,3504.9,677.1182857142858,326.88343333333336
7409,CA-2016-129728,2016-05-30,6/6/2016,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167.84,8,0.0,11.7488,2016,5,30,0,2,22,364.74,2275.5,5.584,376.024,332.2919666666667
7259,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14.7,5,0.0,3.969,2016,5,30,0,2,22,167.84,62.1,25.176,369.25257142857146,331.9427666666667
7261,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125.99,1,0.0,35.2772,2016,5,30,0,2,22,14.7,1979.7,286.4,104.43685714285714,326.5957666666667
9719,CA-2016-108210,2016-05-30,5/31/2016,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,77041,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223.96,5,0.2,11.198,2016,5,30,0,2,22,125.99,32.792,22.72,131.74657142857143,333.3037666666668
7260,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45.36,7,0.0,21.7728,2016,5,30,0,2,22,223.96,2.376,62.192,137.88714285714286,332.7427
7067,CA-2016-147473,2016-05-30,6/3/2016,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,90049,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38.88,6,0.0,18.6624,2016,5,30,0,2,22,45.36,22.62,558.4,140.21,315.4253666666667
7255,CA-2016-152730,2016-05-30,6/4/2016,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47.4,5,0.0,21.33,2016,5,30,0,2,22,38.88,364.74,131.6,94.87571428571428,312.61870000000005
